Year-Month,monthly_anomaly,Value,Smooth_Value
2010-01,-6.199925349316874,-1.1,-0.9897872364304615
2010-02,-0.8377441693388619,-1.5,-0.639891240792322
2010-04,0.17980000879898048,1.2,0.56304692846665
2010-05,-1.06330711548009,0.9,0.8891734668229551
2010-08,1.179466724909847,1.8,1.717931296752732
2010-10,1.3918559346983572,1.7,1.9321060537712973
2011-01,-1.6657454353631662,2.3,2.4604497365213556
2011-02,8.864973530331348,2.7,2.4253285725820106
2011-03,9.0313512279453,2.5,2.1330970884837077
2012-03,7.070698731804002,0.7,0.4786429161193211
2012-04,2.9267156796344005,-0.3,0.18500898794159426
2012-05,-0.9289929548527188,0.0,0.07196736100076412
2012-09,-1.8391467224889153,0.2,0.07841439070791689
2012-11,2.0633545845790007,0.3,0.0005691139132383422
2012-12,-4.325119910808169,-0.6,-0.08734184182925653
2013-01,-3.652575732670324,-0.1,0.0008938703072879153
2013-02,-4.443545855109229,-0.2,0.2379575553192767
2013-03,-5.731334159366309,1.5,0.5541443370034689
2013-04,-11.357002315175187,0.2,0.6957604779802276
2013-05,-15.697321135197173,0.8,0.8064724511421395
2013-06,-22.652882485828886,1.2,0.8216744786762366
2013-07,-25.735974352225494,0.8,0.6740416633019274
2013-08,-26.589247717702026,0.2,0.4551861576351097
2013-09,-22.213399658322757,0.3,0.3096360433429728
2013-11,-17.25461390688088,0.7,0.38369459001891676
2014-01,6.10468742154533,1.4,0.6696643459024141
2014-02,3.7493838594058007,0.1,0.6908612920560041
2014-03,-0.017798916081723914,0.9,0.7183132235971011
2014-04,-3.7522544188419786,0.8,0.6460853225546503
2014-05,-10.005269995826337,0.5,0.4445705855486947
2014-06,-20.240149528276223,0.2,0.14882258161675058
2014-07,-26.78874171377474,-0.2,-0.1828188571475681
2014-08,-29.071853392178127,-0.7,-0.47051392722209645
2014-09,-30.98580402171217,-0.7,-0.6416407366579129
2014-10,-29.558395569006883,-0.6,-0.719986008161615
2014-11,-27.99595660053669,-0.9,-0.7538535763630698
2014-12,-13.05386696785339,-0.6,-0.7411403614991183
