Year-Month,monthly_anomaly,Value,Smooth_Value
2010-03,-0.877163941739237,0.7,0.01359964068467534
2010-08,-0.9582596253449119,1.8,1.717931296752732
2011-01,0.1999372506698717,2.3,2.4604497365213556
2011-02,-4.247291469519902,2.7,2.4253285725820106
2011-06,-7.30536297839035,0.2,0.6679250764032887
2011-07,-8.902459677331255,1.0,0.5982844462097672
2011-08,-5.0759894884557974,0.4,0.6516513470284173
2011-10,-4.686207641859327,0.8,1.0712605588084962
2011-11,-3.54025266907898,1.1,1.3178896869862748
2012-01,-1.5163522629448856,1.1,1.2059962205692583
2012-03,1.265678716975577,0.7,0.4786429161193211
2012-04,1.6253561927698943,-0.3,0.18500898794159426
2012-05,1.073215486746035,0.0,0.07196736100076412
2012-06,-2.614702288938059,0.4,0.05943381364569758
2012-09,-3.3153985817448732,0.2,0.07841439070791689
2012-10,-4.5850832948516915,0.3,0.07657435479577653
2012-11,-7.329603425805945,0.3,0.0005691139132383422
2013-01,-1.7257111474743743,-0.1,0.0008938703072879153
2013-02,1.8178935457483159,-0.2,0.2379575553192767
2013-03,3.2027030427915055,1.5,0.5541443370034689
2013-05,3.9916914630915072,0.8,0.8064724511421395
2013-06,4.131779477257416,1.2,0.8216744786762366
2013-07,3.7109492809726157,0.8,0.6740416633019274
2013-09,0.4550788420631032,0.3,0.3096360433429728
2013-10,-0.5804752495364675,-0.1,0.27471401207029705
2013-11,1.335879002181358,0.7,0.38369459001891676
2013-12,2.6831921178807923,0.1,0.5124324723812641
2014-01,3.2023298573983383,1.4,0.6696643459024141
2014-02,3.3205520640068573,0.1,0.6908612920560041
2014-03,2.4540931761648177,0.9,0.7183132235971011
2014-05,2.542729058193465,0.5,0.4445705855486947
2014-06,1.1812497353342089,0.2,0.14882258161675058
2014-07,-0.10741225049987921,-0.2,-0.1828188571475681
2014-08,-0.32884269280051937,-0.7,-0.47051392722209645
2014-09,0.5249752000530357,-0.7,-0.6416407366579129
2014-10,-0.011044703876011544,-0.6,-0.719986008161615
2014-11,-0.10845024771017096,-0.9,-0.7538535763630698
2014-12,0.4758643154517618,-0.6,-0.7411403614991183
