Year-Month,monthly_anomaly,Value,Smooth_Value
2010-03,-11.670690126298334,0.7,0.01359964068467534
2010-04,-9.965536495535504,1.2,0.56304692846665
2010-06,-4.663024374206638,0.4,1.1402902916886717
2010-07,8.512889814951068,1.8,1.4692567370828828
2010-08,7.371551535992861,1.8,1.717931296752732
2010-09,8.250478751661351,2.2,1.8671198933612125
2011-01,-4.706684341242889,2.3,2.4604497365213556
2011-02,-8.74263419943442,2.7,2.4253285725820106
2011-03,-8.47764588226191,2.5,2.1330970884837077
2011-04,-5.271348493199897,1.9,1.6051307332893405
2011-06,-4.069425775261846,0.2,0.6679250764032887
2011-07,0.1599848213473371,1.0,0.5982844462097672
2011-08,-1.8009702577065632,0.4,0.6516513470284173
2011-10,1.2888717676710042,0.8,1.0712605588084962
2011-12,-1.1291769278736064,2.5,1.440062021244684
2012-01,-4.4939172746606495,1.1,1.2059962205692583
2012-03,-6.878763643897821,0.7,0.4786429161193211
2012-04,-7.0441702094570955,-0.3,0.18500898794159426
2012-05,-4.714282073320966,0.0,0.07196736100076412
2012-06,-3.134594299257598,0.4,0.05943381364569758
2012-11,-1.2793220862143893,0.3,0.0005691139132383422
2013-01,-13.936249768563416,-0.1,0.0008938703072879153
2013-03,-11.89106649223049,1.5,0.5541443370034689
2013-04,-7.630854008828856,0.2,0.6957604779802276
2013-05,-2.5680029367001302,0.8,0.8064724511421395
2013-06,0.934759637219695,1.2,0.8216744786762366
2013-07,3.0150309732601386,0.8,0.6740416633019274
2013-11,4.0504033673397295,0.7,0.38369459001891676
2014-01,-2.9750090396332918,1.4,0.6696643459024141
2014-02,-13.87900635226668,0.1,0.6908612920560041
2014-03,-9.724681333159534,0.9,0.7183132235971011
2014-05,-5.454312444455321,0.5,0.4445705855486947
2014-06,-0.3406919056439793,0.2,0.14882258161675058
2014-07,-0.7527849015833222,-0.2,-0.1828188571475681
2014-08,-1.3020093011527059,-0.7,-0.47051392722209645
2014-09,-0.8924228278618115,-0.7,-0.6416407366579129
2014-10,-1.796823104112915,-0.6,-0.719986008161615
2014-11,-3.834004598261151,-0.9,-0.7538535763630698
